date,WindV,WindD,relH,AirT,rad
110219880030,7,237.000002,95,-18.3,0
110219880130,8.4,237,95,-17.5,0
110219880230,10.099999,236,95,-17.2,0
110219880330,9.9,234.999998,95,-17.2,0
110219880430,12.8,233.000002,95,-17,0
110219880530,13.6,234.999999,95,-16.5,0
110219880630,12.9,232.000001,94,-17,0
110219880730,11.7,234.000002,95,-16.3,16.667
110219880830,13,230,95,-16.4,111.111
110219880930,14,229.000001,95,-16.2,202.778
110219881030,12.9,233.999999,95,-15.9,247.222
110219881130,12.5,238.999999,94,-15.7,277.778
110219881230,12.2,240,94,-15.7,322.222
110219881330,7.9,245.000003,93,-15.8,255.556
110219881430,5.9,246.000001,94,-15.4,247.222
110219881530,5.6,248.000001,94,-15.5,177.778
110219881630,7.1,239.999999,94,-15.8,77.778
110219881730,8.5,240,94,-15.8,0
110219881830,9.4,234.999997,93,-15.5,0
110219881930,9.8,233.000001,94,-15.5,0
110219882030,8.8,232.000001,94,-15.2,0
110219882130,9,233.000003,94,-14.8,0
110219882230,11.5,232.000001,94,-13.7,0
110219882330,12.8,232.000001,94,-12.6,0
120219880030,15.4,230,94,-13.1,0
120219880130,13.700001,226.999999,94,-13.3,0
120219880230,12.3,232,94,-13,0
120219880330,13.7,232,95,-12.6,0
120219880430,14.2,237.999999,95,-12.1,0
120219880530,15.499999,234,96,-11.8,0
120219880630,14,224,98,-12.1,0
120219880730,13.4,218.999999,97,-12.1,16.667
120219880830,13.3,210.999999,97,-11.9,63.889
120219880930,13.2,217.999998,97,-11.6,130.556
120219881030,12.2,226.999999,97,-11.4,188.889
120219881130,11.7,213,98,-11.2,250
120219881230,10.6,214.999998,98,-10.9,291.667
120219881330,5.8,216.999999,99,-11.2,255.556
120219881430,4,233.000001,98,-10.9,230.556
120219881530,0.2,277.000045,98,-10.9,97.222
120219881630,2.1,4.999998,98,-11.6,33.333
120219881730,0.7,292.00002,98,-11.8,0
120219881830,1.1,317.999976,98,-12,0
120219881930,1.9,295.000006,98,-12.5,0
120219882030,4.8,279.999997,98,-13.6,0
120219882130,4.2,286.000002,98,-15.1,0
120219882230,3.3,279.999999,98,-15.9,0
120219882330,2.6,286,98,-16.6,0
130219880030,2.2,289,98,-17.2,0
130219880130,1.4,293.999983,98,-17.4,0
130219880230,0.7,292.00002,98,-17.5,0
130219880330,0.7,278.999988,97,-17.8,0
130219880430,1.3,278.000002,96,-18,0
130219880530,1.4,273.999996,96,-18.2,0
130219880630,1.7,7.99999,93,-18.4,0
130219880730,1.1,9.000006,95,-18.5,11.111
130219880830,2.9,4.000004,95,-18.5,66.667
130219880930,1.9,1.000013,95,-18.1,161.111
130219881030,3.2,12.999994,95,-17.9,255.556
130219881130,3.6,18,94,-17.5,338.889
130219881230,5.5,4.000004,94,-16.2,580.556
130219881330,5.4,6.999995,92,-16.4,536.111
130219881430,5.7,6.999998,93,-16.5,494.444
130219881530,5.8,6.999998,93,-17.7,280.556
130219881630,7.2,8.999999,92,-18.9,122.222
130219881730,8.4,16.000002,92,-19.5,0
130219881830,8.6,18.999999,91,-19.6,0
130219881930,8.4,19.999999,92,-19.3,0
130219882030,7.5,35,92,-19,0
130219882130,6,40,92,-18.4,0
130219882230,3.4,31.999989,92,-18.3,0
130219882330,3.3,24.000001,92,-17.5,0
140219880030,4.5,17.999996,92,-16.2,0
140219880130,4.7,10.999996,92,-16.2,0
140219880230,6.4,17.000002,89,-14.5,0
140219880330,7,1.000001,81,-15.3,0
140219880430,8.1,272,70,-13.6,0
140219880530,10.6,2.999999,60,-11.7,0
140219880630,10.6,2.999999,22,-12.1,0
140219880730,8.7,275,45,-11.5,44.444
140219880830,9.5,0,41,-10.3,211.111
140219880930,10.2,6.999998,39,-9.5,372.222
140219881030,10.8,20.000003,36,-7.7,488.889
140219881130,10.3,26,32,-7.6,558.333
140219881230,10.4,26.999999,29,-7.2,575
140219881330,12.299999,45,15,-6.8,533.333
140219881430,13.3,28.000001,23,-7.2,433.333
140219881530,9.9,19.000001,21,-7.8,291.667
140219881630,7.2,7.999998,20,-8.1,125
140219881730,7.9,18.999997,19,-8.1,0
140219881830,6.2,17.999998,15,-8.4,0
140219881930,5.1,18.000004,17,-8.4,0
140219882030,2.8,32.99999,17,-9.4,0
140219882130,1.5,105.999994,17,-9,0
140219882230,6.3,197.000002,17,-9.3,0
140219882330,5.2,192.999996,17,-8.4,0
150219880030,1.8,105.999993,17,-7.5,0
150219880130,2.5,148,17,-6.7,0
150219880230,3.2,185.999999,17,-7.6,0
150219880330,3.7,121.999996,17,-5.8,0
150219880430,5.6,155.000004,16,-5.1,0
150219880530,4.8,144.000005,16,-5.3,0
150219880630,4.6,134.000005,15,-5.3,0
150219880730,5.6,130.000002,16,-3.8,47.222
150219880830,4,137.000007,16,-2,213.889
150219880930,3.5,169.000007,16,-4.2,369.444
150219881030,1.4,75.999986,16,-3.9,483.333
150219881130,1.1,65.000014,16,-3.5,550
150219881230,1.300001,50.99999,16,-5,561.111
150219881330,2.8,25.999999,17,-4.7,522.222
150219881430,3.2,42.000006,16,-4.7,425
150219881530,3.9,41.000001,16,-4.5,283.333
150219881630,5,35,16,-5,119.444
150219881730,5.2,40.999999,15,-6,0
150219881830,5.7,41.999993,14,-5.2,0
150219881930,5.8,32.000002,15,-5.2,0
150219882030,3.9,56.000008,15,-4.7,0
150219882130,1.7,82.999994,15,-4.3,0
150219882230,1.9,73.999997,15,-3.9,0
150219882330,2.3,81.000006,15,-3.2,0
160219880030,2.4,155.999998,15,-3.9,0
160219880130,1.8,112.999996,15,-3.8,0
160219880230,2.4,151.999992,15,-3.5,0
160219880330,2.2,84.99999,15,-3.7,0
160219880430,1.1,78.999996,15,-4.2,0
160219880530,1.7,84.000012,15,-3.6,0
160219880630,2.3,90,16,-3.7,0
160219880730,1.1,68.000008,15,-1.9,50
160219880830,2.1,67.000007,15,-1,219.444
160219880930,1.6,70.000005,16,-0.1,372.222
160219881030,1.5,174.999985,17,-0.2,488.889
160219881130,0.9,139.000022,19,-0.3,552.778
160219881230,1.9,214.000019,20,0.2,569.444
160219881330,3.2,224.000007,26,-0.2,530.556
160219881430,4.3,231,24,0.1,433.333
160219881530,4.3,236.000009,28,-1,294.444
160219881630,3.7,240.999995,34,-1.7,127.778
160219881730,1.8,359.000011,39,-2.6,0
160219881830,1.299999,283.999985,58,-3.1,0
160219881930,2.1,273.000013,46,-3,0
160219882030,1,294.000029,48,-2.7,0
160219882130,1.9,229,48,-3.3,0
160219882230,3.4,220.000003,48,-3.3,0
160219882330,4,245.999995,48,-3.4,0
170219880030,2.8,263.000003,48,-4.3,0
170219880130,3.8,237.000003,48,-4.2,0
170219880230,5.9,238.999997,48,-3.9,0
170219880330,5.7,247.999996,47,-4.7,0
170219880430,4.7,249.000004,45,-5.2,0
170219880530,4.1,267.000006,44,-5.5,0
170219880630,4.9,253.000003,38,-5.6,0
170219880730,5,257.000002,42,-5.8,22.222
170219880830,6.5,264,41,-4.6,172.222
170219880930,5.100001,259.999998,41,-4.2,350
170219881030,5.4,253.999997,40,-4.1,491.667
170219881130,4.7,252,40,-4.6,561.111
170219881230,4.3,258.000004,39,-5.1,575
170219881330,4.2,267,37,-6,530.556
170219881430,5.1,347.000003,41,-7.4,433.333
170219881530,4.5,329.000005,46,-10.5,294.444
170219881630,7.4,341.999998,55,-11.7,136.111
170219881730,8.4,269.000002,62,-12.1,0
170219881830,3.6,354.999995,90,-13.3,0
170219881930,5,351.999994,73,-13.5,0
170219882030,5.8,339.999998,76,-13.7,0
170219882130,4,317.000007,77,-15.2,0
170219882230,4.7,292.000001,77,-15,0
170219882330,7.8,309.000002,77,-15,0
180219880030,4.5,311.000004,77,-16.5,0
180219880130,3.799999,292.999999,77,-16.3,0
180219880230,3.8,286.999993,78,-17,0
180219880330,3.6,7.000006,80,-17.6,0
180219880430,2.1,270.999999,83,-17.6,0
180219880530,2.100001,274.00001,85,-17.4,0
180219880630,2.4,290.999998,95,-17.4,0
180219880730,2.6,274.000003,89,-17.3,30.556
180219880830,6.7,291.999998,90,-16,136.111
180219880930,8.7,290.999998,90,-15.4,261.111
180219881030,5.2,282.999996,91,-16,247.222
180219881130,4.9,281.999997,91,-15.7,347.222
180219881230,2.9,283.999989,92,-15.9,250
180219881330,2.2,10,94,-15.4,372.222
180219881430,4.3,283.999997,93,-14.5,363.889
180219881530,4.7,286.000005,93,-15.9,255.556
180219881630,4.5,278.999998,93,-15.3,125
180219881730,5.5,289.000002,93,-16.1,0
180219881830,6.3,285.999996,94,-16.3,0
180219881930,5.6,287.000003,93,-16.3,0
180219882030,7.3,291,93,-15.5,0
180219882130,5.3,290.000002,93,-14.8,0
180219882230,4.3,287.999999,93,-14.8,0
180219882330,7.6,300,93,-14.4,0
190219880030,9.2,306,93,-14.5,0
190219880130,9,305.999998,93,-14.4,0
190219880230,7.8,306.999999,93,-14.1,0
190219880330,9,322.000002,93,-13.8,0
190219880430,9.2,319,94,-13.8,0
190219880530,8.4,337.000004,94,-14.1,0
190219880630,4.6,267.999996,95,-14.3,0
190219880730,3.8,261.999997,94,-13.8,25
190219880830,4.4,270,94,-13.7,88.889
190219880930,4.1,264.999993,94,-13.4,150
190219881030,1.1,265.000016,94,-13.5,186.111
190219881130,2.2,280,94,-13.8,188.889
190219881230,1.6,284,94,-14.5,191.667
190219881330,1.2,293.999992,95,-14.7,188.889
190219881430,1.1,289.000009,94,-15.9,138.889
190219881530,1.3,285.000005,94,-17,83.333
190219881630,2.7,273.99999,94,-17.4,58.333
190219881730,2.4,272.000005,94,-17.4,0
190219881830,2.4,275.000006,95,-17.2,0
190219881930,0,90,94,-16.9,0
190219882030,1.9,271.999998,94,-16.9,0
190219882130,1.1,281.000004,94,-16.8,0
190219882230,0.9,270.999989,94,-16.6,0
190219882330,1,273.999973,94,-16.6,0
200219880030,1.5,277,94,-16.7,0
200219880130,1.9,297.000007,94,-17.2,0
200219880230,1.4,311.999998,94,-17.1,0
200219880330,0.6,315,94,-17.5,0
200219880430,0.9,294.999975,94,-17.7,0
200219880530,0.799999,315,94,-18,0
200219880630,1.4,289.999988,95,-18.4,0
200219880730,4.5,272.000003,94,-17.9,44.444
200219880830,2.7,270.999989,94,-17.5,144.444
200219880930,1.9,275.999996,94,-17,180.556
200219881030,1.2,5.000004,94,-16.7,175
200219881130,1,6.999982,94,-16.2,194.444
200219881230,1,279.999988,94,-15.7,236.111
200219881330,1.1,3.000025,95,-15.9,227.778
200219881430,0.8,275.000027,94,-15.8,172.222
200219881530,0.4,345.999956,94,-17.6,127.778
200219881630,0.9,290,94,-18.4,44.444
200219881730,2.4,275.000006,94,-19,0
200219881830,3.5,279.000007,93,-19.1,0
200219881930,4.3,283.999997,94,-19,0
200219882030,5.1,277.000004,94,-19,0
200219882130,2.1,294.000006,94,-19,0
200219882230,2.8,280.999997,94,-19.4,0
200219882330,3.5,282,94,-19.9,0
210219880030,2.8,279.000011,94,-19.9,0
210219880130,3.1,279.000002,94,-20.1,0
210219880230,3.6,278.999999,94,-20.4,0
210219880330,4.2,276.999996,93,-20.4,0
210219880430,4.9,281,93,-20.4,0
210219880530,4.7,278.000005,92,-20.3,0
210219880630,4.3,277.999995,90,-20.1,0
210219880730,5,278.999996,91,-18.5,75
210219880830,4,282.000005,91,-17.8,250
210219880930,3.7,285.999998,91,-17.1,405.556
210219881030,3.7,284.999991,91,-16.2,519.444
210219881130,3.1,282.999996,91,-15.9,583.333
210219881230,2.9,280.999998,91,-15.5,597.222
210219881330,3.3,283.999995,90,-15.4,552.778
210219881430,4.3,281.000004,91,-16,458.333
210219881530,5.200001,282.000001,91,-15.9,319.444
210219881630,5.2,281.000003,92,-14.5,152.778
210219881730,5.1,281.000001,93,-14.7,0
210219881830,4.4,275.999997,95,-13.2,0
210219881930,4.1,274.000006,94,-12.7,0
210219882030,4.6,270.999999,94,-12.5,0
210219882130,7.7,292.000001,94,-12.4,0
210219882230,6.9,287.999998,94,-12.7,0
210219882330,8.9,293.999998,94,-12.4,0
220219880030,9.4,296.000001,94,-12.7,0
220219880130,9.5,296.000002,94,-12.8,0
220219880230,10.9,297.999999,94,-13.2,0
220219880330,11.700001,299.000001,94,-13.8,0
220219880430,11.8,297.999997,94,-13.9,0
220219880530,12,298.000001,94,-14.1,0
220219880630,10.6,296.999999,93,-14,0
220219880730,12.799999,301,94,-13.4,75
220219880830,10.3,299,94,-13.1,247.222
220219880930,10.3,301,92,-13.3,408.333
220219881030,12.7,305.000001,89,-13.3,527.778
220219881130,11.9,302,84,-13.3,588.889
220219881230,11.3,305.000001,80,-13.1,602.778
220219881330,11,306.999998,62,-12.9,558.333
220219881430,8.8,302.000003,73,-12.5,466.667
220219881530,9.4,298.999998,71,-12.7,302.778
220219881630,8.9,292.000003,71,-12.9,144.444
220219881730,9.7,293,72,-12.9,0
220219881830,9.5,293.000002,73,-12.5,0
220219881930,10.5,295.000001,72,-11.9,0
220219882030,8.6,292.000002,72,-12.1,0
220219882130,8,293.999998,72,-11.9,0
220219882230,6.3,292.000005,72,-11.4,0
220219882330,4.9,279.999999,72,-11.2,0
230219880030,4.3,285.000002,72,-11.4,0
230219880130,6,296.000002,72,-10.9,0
230219880230,6.7,307.000002,72,-9.6,0
230219880330,9.1,345.000002,72,-10.5,0
230219880430,8.4,247.000004,72,-10.6,0
230219880530,9.1,247.000001,72,-10.4,0
230219880630,7.8,235.999998,73,-10.7,0
230219880730,7.5,245.999999,72,-10.2,66.667
230219880830,6.4,245.999996,72,-8.6,222.222
230219880930,6.7,235.000002,72,-8.5,391.667
230219881030,8.8,236.999997,72,-8.4,533.333
230219881130,6.499999,246,73,-9.3,625
230219881230,4.7,246.000004,73,-9.6,597.222
230219881330,1.3,258.00001,75,-9.9,502.778
230219881430,1.4,243.999992,75,-10.8,394.444
230219881530,0.5,262.999962,77,-12.2,250
230219881630,2.7,222.000006,81,-13.1,119.444
230219881730,2.1,223.000005,84,-13.6,0
230219881830,1,220.000033,96,-13.9,0
230219881930,0.800001,353.999987,89,-14,0
230219882030,1.6,340.000005,90,-14.5,0
230219882130,3.9,27.000004,90,-15.1,0
230219882230,2.7,17.000007,90,-16.2,0
230219882330,1.4,6.000005,90,-16.8,0
240219880030,3.5,19.000007,90,-17.7,0
240219880130,2.3,12.000005,90,-17.9,0
240219880230,1.8,7.000006,90,-18.3,0
240219880330,2.9,10.999998,90,-18.4,0
240219880430,1.5,1.999991,91,-18.4,0
240219880530,1.4,3.999996,91,-19.3,0
240219880630,1.4,273.999996,93,-19.8,0
240219880730,1,287.000012,92,-19.5,36.111
240219880830,3.1,282.999996,92,-18.6,116.667
240219880930,3.9,280.999999,92,-19.4,205.556
240219881030,3.8,284.999995,92,-18.9,266.667
240219881130,3.900001,287.000003,93,-18.8,288.889
240219881230,3.3,283.999995,93,-18.6,302.778
240219881330,2.4,274.000011,94,-18.4,311.111
240219881430,3.1,279.999994,93,-18.9,250
240219881530,3.3,282.000007,93,-19.3,166.667
240219881630,3.7,284,93,-19.5,75
240219881730,3.1,286.000005,93,-19.4,0
240219881830,1.7,307.00002,93,-19.4,0
240219881930,1.9,292.999999,93,-19.4,0
240219882030,1.4,296.000008,93,-19.8,0
240219882130,1.9,284.999995,93,-20.6,0
240219882230,3,280.999999,93,-20.8,0
240219882330,2.7,276.999994,93,-21.1,0
250219880030,3.2,274.999993,93,-21.3,0
250219880130,2.5,287.999991,93,-21.3,0
250219880230,2.4,281.000011,93,-21.6,0
250219880330,2.700001,282.000007,93,-21.8,0
250219880430,2.2,294.999997,92,-21.7,0
250219880530,2.7,284.99999,92,-22,0
250219880630,3.300001,279.000003,91,-22,0
250219880730,3.2,286.00001,92,-21.7,50
250219880830,4.2,281.000003,92,-20.7,152.778
250219880930,4.3,285.000002,92,-19.9,283.333
250219881030,5,277.000003,92,-19.5,441.667
250219881130,5.2,277.000005,92,-19.4,458.333
250219881230,4,276.000001,92,-19.2,436.111
250219881330,4,277.999995,91,-19.3,369.444
250219881430,3.8,275.999998,92,-19.7,283.333
250219881530,4,274.000002,92,-20.2,158.333
250219881630,4.1,274.000006,92,-20.5,77.778
250219881730,4.9,277.000003,92,-20.8,0
250219881830,6.2,280.000003,91,-20.8,0
250219881930,5.4,281.999999,92,-20.9,0
250219882030,5,281.999995,92,-21,0
250219882130,5.3,281.000004,92,-20.8,0
250219882230,4.3,275.999995,92,-21.1,0
250219882330,4.5,278.999998,92,-21,0
260219880030,4.5,285.000004,92,-21.3,0
260219880130,4,281,92,-21.7,0
260219880230,3.4,285.000003,92,-21.8,0
260219880330,2.8,286.000007,92,-21.8,0
260219880430,2.6,288.999998,91,-22.1,0
260219880530,2.6,280.99999,91,-21.8,0
260219880630,2.5,284.000008,90,-22,0
260219880730,1.7,287.000004,91,-21.6,50
260219880830,2.1,288.999997,91,-20.6,147.222
260219880930,3.3,275,91,-19.5,319.444
260219881030,0,90,91,-18.9,341.667
260219881130,2.4,271.000006,91,-18.6,444.444
260219881230,2.8,283.000002,91,-18.3,430.556
260219881330,4,273.000003,90,-19.1,375
260219881430,5.3,1.999997,91,-19.5,305.556
260219881530,5,1,91,-19.8,230.556
260219881630,2.8,289.999995,91,-20.6,83.333
260219881730,3.4,277.000004,91,-21.2,0
260219881830,3.5,279.000007,90,-21.3,0
260219881930,2.8,292.999994,91,-21.3,0
260219882030,4,288.000001,91,-21.4,0
260219882130,3.3,290.999999,91,-21.5,0
260219882230,3.7,281.999997,91,-21.4,0
260219882330,4.8,284,91,-21.5,0
270219880030,5.7,280.000004,91,-21.4,0
270219880130,6.3,275.999997,91,-21.2,0
270219880230,5.8,283,91,-21.4,0
270219880330,6,281,91,-21.3,0
270219880430,6.8,273.000004,91,-21.5,0
270219880530,5.1,287.000004,91,-21.3,0
270219880630,4.3,288.999999,90,-21.1,0
270219880730,4.800001,290.000002,91,-20.7,36.111
270219880830,4.3,285.000002,91,-20.3,108.333
270219880930,4.2,287.999997,91,-19.4,194.444
270219881030,3.9,283.999996,91,-19.1,272.222
270219881130,4.8,284.999995,91,-19,286.111
270219881230,4.9,284.999995,91,-18.2,383.333
270219881330,4.6,283.000003,91,-17.6,455.556
270219881430,4.9,272.000005,91,-18.5,336.111
270219881530,6,274.000002,91,-18.9,186.111
270219881630,5.8,282.000002,92,-18.8,63.889
270219881730,6.2,280.000003,92,-19.1,0
270219881830,5.6,280.000003,93,-19.2,0
270219881930,5.5,283.000003,92,-19.1,0
270219882030,5.6,280.999997,92,-18.7,0
270219882130,5.3,283.000005,92,-18.4,0
270219882230,3.8,286.000003,92,-18.9,0
270219882330,4.6,286.000001,92,-18.7,0
280219880030,5.2,284.000001,92,-18.1,0
280219880130,4.4,285.000001,92,-18.4,0
280219880230,4.7,283.000001,92,-17.9,0
280219880330,6.3,280.000004,92,-18.5,0
280219880430,7.5,279.999998,92,-17.1,0
280219880530,6.899999,279.999997,92,-16.4,0
280219880630,4.7,280.999996,92,-15.4,0
280219880730,2.7,284.99999,92,-15.7,52.778
280219880830,2.300001,281.000005,92,-13.6,180.556
280219880930,0.5,286.000031,92,-11.6,327.778
280219881030,2.2,283.999993,92,-11.6,522.222
280219881130,0.6,4.999956,92,-12.3,350
280219881230,5.2,303,92,-11.3,525
280219881330,4.099999,304.999999,93,-12.4,336.111
280219881430,4.6,311.000005,92,-14.2,127.778
280219881530,2.5,312.000009,92,-14.2,133.333
280219881630,4,341.999999,92,-14,94.444
280219881730,4.6,339.999996,92,-14,0
280219881830,5.2,328.000001,93,-14.2,0
280219881930,5.2,333.999999,92,-15.2,0
280219882030,3.5,322.999992,92,-15.7,0
280219882130,1.6,304.000013,92,-16.5,0
280219882230,1.3,335.999984,92,-16.9,0
280219882330,4.1,348.999997,92,-17,0
290219880030,6,350.999998,92,-17.6,0
290219880130,5.5,358.000003,92,-17.8,0
290219880230,6.5,352.999998,92,-18.3,0
290219880330,2.9,358.999999,92,-18.6,0
290219880430,0.800001,255.999974,92,-19.2,0
290219880530,2.6,255.999999,92,-19.8,0
290219880630,6.7,259.999998,92,-19.8,2.778
290219880730,5.2,257.000004,92,-18.5,72.222
290219880830,2.7,259.000004,92,-18.1,213.889
290219880930,0,90,92,-15.6,305.556
290219881030,2.8,356.999994,92,-17.1,475
290219881130,4.3,356.999995,91,-16.4,644.444
290219881230,3.9,339.999993,91,-18.7,513.889
290219881330,3.4,312.000004,90,-18.7,477.778
290219881430,3.8,299.000005,91,-18.7,386.111
290219881530,1.7,295.000002,91,-18.2,238.889
290219881630,1.9,286.999993,91,-19.7,180.556
290219881730,2.4,279.000007,91,-20.7,0
290219881830,2.5,273.999996,92,-21.1,0
290219881930,3.200001,305.000001,91,-20.7,0
290219882030,3.8,297,91,-21.5,0
290219882130,6.8,302.999996,91,-21.2,0
290219882230,4.7,352.999999,91,-21.2,0
290219882330,6.7,270,91,-20.2,0
10319880030,4.4,357.999997,91,-20.5,0
10319880130,4.4,267.000003,91,-20.2,0
10319880230,4.1,358.999998,91,-20,0
10319880330,4.1,349.999994,92,-20.1,0
10319880430,2.8,349.000003,93,-19.9,0
10319880530,1.9,356.00001,93,-19.9,0
10319880630,1.4,255.999986,96,-20.1,0
10319880730,1.2,348,94,-19.6,47.222
10319880830,0.9,304.000014,94,-18.8,133.333
10319880930,0.1,247.999736,94,-18.3,197.222
10319881030,2.5,319.999999,94,-16.1,250
10319881130,0.6,300.000012,93,-17.6,325
10319881230,0.5,304.999981,93,-17,316.667
10319881330,0.3,300.99995,92,-17.8,269.444
10319881430,0.2,309.000017,93,-18,238.889
10319881530,0.3,285.00004,92,-19,197.222
10319881630,0.5,336.999935,92,-20,108.333
10319881730,3.4,270,92,-20.9,0
10319881830,3.6,264.999995,91,-21,0
10319881930,3.7,355.999999,92,-21.1,0
10319882030,3.7,264.000005,92,-20.5,0
10319882130,3.5,256.999994,92,-20.7,0
10319882230,3.8,356.999994,92,-20.9,0
10319882330,3.8,269.000002,92,-20.5,0
20319880030,1.9,255.000005,92,-21,0
20319880130,0.8,266.999985,92,-21.1,0
20319880230,1,292.99999,92,-21.2,0
20319880330,2.7,275.00001,92,-21.2,0
20319880430,3.5,279.000007,92,-21.2,0
20319880530,3.1,291.000008,92,-21.3,0
20319880630,3.7,285.999998,92,-21.9,0
20319880730,3.9,278.999993,92,-21.8,63.889
20319880830,1.8,285.999993,92,-21.4,144.444
20319880930,1.6,284.999987,92,-21.1,230.556
20319881030,1.6,277.000001,92,-20.1,336.111
20319881130,2.1,276.000006,91,-19,452.778
20319881230,2.1,276.000006,91,-18.2,544.444
20319881330,2.6,281.99999,90,-18.5,533.333
20319881430,1.8,273.000009,91,-18.7,397.222
20319881530,2,281.999991,91,-19.8,275
20319881630,0,90,91,-20.7,111.111
20319881730,2.4,285.000007,91,-21.3,0
20319881830,4.2,276.999996,90,-21.8,0
20319881930,5.8,282.000002,91,-21.6,0
20319882030,7.4,284,91,-21.3,0
20319882130,8.6,280.999997,91,-21.5,0
20319882230,7.1,274,91,-21.5,0
20319882330,6.1,272.000001,91,-21.4,0
30319880030,5.4,281.000004,91,-21.6,0
30319880130,7.2,283.000004,91,-21.3,0
30319880230,6.2,285,91,-21.4,0
30319880330,3.6,277.999998,91,-21.6,0
30319880430,1.3,15.000005,91,-21.8,0
30319880530,0.6,7.000034,91,-21.8,0
30319880630,2,303,92,-20.6,2.778
30319880730,3.1,302.000005,91,-18.7,125
30319880830,0.2,301.999978,91,-16.9,308.333
30319880930,0.5,294.999981,91,-15.4,466.667
30319881030,1,284.000002,91,-14.8,575
30319881130,1.5,289.999991,91,-14.1,627.778
30319881230,3.6,316.999998,91,-13.4,655.556
30319881330,6.4,337.000002,92,-12.5,605.556
30319881430,6.6,345.999996,89,-13.8,516.667
30319881530,7.6,254.999998,83,-14.1,355.556
30319881630,7.7,253.999997,74,-15.2,191.667
30319881730,6.9,246.999997,67,-15.6,0
30319881830,7.5,263,38,-15,0
30319881930,9.4,343.000001,56,-14.1,0
30319882030,8,323.000001,52,-13.9,0
30319882130,6.2,313.999999,52,-13.5,0
30319882230,6,329.999998,52,-13.5,0
30319882330,4.9,355.999997,52,-14.3,0
40319880030,6.6,355.999998,52,-14.1,0
40319880130,4.6,354,52,-14.4,0
40319880230,3.7,330.999995,52,-14.3,0
40319880330,3,337.00001,52,-13.7,0
40319880430,3.2,253.99999,52,-14.1,0
40319880530,2.7,234.000005,52,-14,0
40319880630,3.4,227.00001,51,-14,5.556
40319880730,4.100001,216.000003,52,-13.1,105.556
40319880830,4.7,212.000005,52,-10.9,261.111
40319880930,6.4,209.999998,54,-10.4,427.778
40319881030,7,217.999999,59,-11.7,563.889
40319881130,9.5,230.000001,67,-12.4,608.333
40319881230,11,229,74,-14.1,647.222
40319881330,12.8,223.000001,100,-15.6,605.556
40319881430,13,226.999999,85,-15.4,433.333
40319881530,12.1,227.000001,89,-15.3,266.667
40319881630,11.5,227.999998,91,-15.3,105.556
40319881730,10.3,225,93,-15.9,0
40319881830,9.2,225.999999,99,-15.2,0
40319881930,9,229,95,-15.2,0
40319882030,9.499999,225,96,-15.7,0
40319882130,9.6,227.000003,96,-15.5,0
40319882230,9.499999,225,96,-15.7,0
40319882330,9.4,227.999997,96,-15.8,0
50319880030,8.4,228.999997,96,-15.9,0
50319880130,7.1,230.999997,96,-15.4,0
50319880230,6.4,238.999999,96,-15.4,0
50319880330,6.9,235.000002,96,-15.9,0
50319880430,7.8,229.000004,97,-16.1,0
50319880530,7.7,232.000003,97,-16.2,0
50319880630,6.6,228.999996,99,-16,5.556
50319880730,5.8,229.000006,98,-15.5,113.889
50319880830,4.9,228.000003,98,-15.6,244.444
50319880930,4.1,228.000007,98,-15,377.778
50319881030,4.3,232.999998,98,-14.1,422.222
50319881130,3.4,234,98,-12.9,561.111
50319881230,1.8,231.999984,98,-12.8,425
50319881330,0.8,16.999971,98,-12.7,425
50319881430,1.5,33.000011,98,-13.7,305.556
50319881530,1.9,19.999992,98,-14.8,183.333
50319881630,3.1,16.000005,98,-14.2,91.667
50319881730,4.6,12.000003,98,-14.8,0
50319881830,5.9,8.999997,98,-15.3,0
50319881930,6.1,11.000001,98,-15.3,0
50319882030,5.3,12.000001,98,-16.1,0
50319882130,5.6,13.000002,98,-15.8,0
50319882230,5.3,18.999999,98,-16.4,0
50319882330,5.5,25.999998,98,-17.1,0
60319880030,5.1,24.999997,98,-17.5,0
60319880130,4.7,22.000001,98,-17.7,0
60319880230,5.1,20.000004,98,-18.2,0
60319880330,4.9,26.999995,98,-18.9,0
60319880430,3.900001,17.000003,98,-18.7,0
60319880530,4.1,17.000002,98,-19.3,0
60319880630,3.5,15.000007,99,-19.7,2.778
60319880730,2.6,16.999993,98,-19,80.556
60319880830,1.7,270.999997,98,-14.2,261.111
60319880930,3.499999,301.999997,98,-14.3,491.667
60319881030,3.4,303.000003,97,-13.5,613.889
60319881130,5.3,303.999997,96,-13.8,672.222
60319881230,4.100001,322.999999,95,-13.6,694.444
60319881330,6.7,309.999999,91,-15.1,644.444
60319881430,7.4,303.999997,94,-15,511.111
60319881530,8.1,309,93,-14.9,316.667
60319881630,8.1,304.000004,94,-14.7,155.556
60319881730,5.9,301.000003,94,-14.8,0
60319881830,3.5,293.000001,95,-15.5,0
60319881930,3.6,284.000001,94,-15.6,0
60319882030,4,288.000001,94,-15.3,0
60319882130,1.7,274,94,-15.6,0
60319882230,0.799999,33.000004,94,-15.4,0
60319882330,0.5,284.000002,94,-15.1,0
70319880030,2,327.999986,94,-14.6,0
70319880130,4.4,315.999997,94,-13.3,0
70319880230,6.3,339.000002,94,-12.8,0
70319880330,7.1,258.999999,94,-13,0
70319880430,5.3,266.999996,95,-12.8,0
70319880530,5.5,236.999997,95,-13.5,0
70319880630,5.7,244.999999,96,-13.6,2.778
